source,target,relation
1690,9866,0
1690,11691,0
1690,11692,0
1690,10558,0
1690,10071,0
1691,149,1
1691,9718,0
1691,476,0
1691,709,0
1692,1655,1
1692,10871,0
1692,9866,0
1692,11693,0
1692,219,0
1692,10795,0
1692,10892,0
1692,10215,0
1693,10215,0
1693,9915,0
1693,11694,0
1693,9754,0
1693,10757,0
1693,10892,0
1693,149,1
1005,11695,0
1005,11696,0
1005,476,0
1005,10124,0
1005,10292,0
1005,11697,0
1005,1694,1
1005,252,1
1005,1695,1
1696,1119,0
1696,634,0
1696,9944,0
1696,10828,0
1696,10716,0
1696,10220,0
1696,9825,0
1696,1697,1
1698,1699,1
1698,11698,0
1698,11699,0
1027,98,1
1027,10908,0
1027,10912,0
1027,10911,0
1027,10910,0
1027,10909,0
1700,1698,1
1700,11699,0
1700,11700,0
1700,10914,0
1700,1700,0
1701,1702,1
1701,109,1
1701,595,1
1701,1703,1
1701,9705,0
1701,89,0
1701,530,0
1701,10567,0
1701,9964,0
1701,883,0
1701,9753,0
1701,9944,0
1701,9718,0
1701,10175,0
1704,580,1
1704,476,0
1704,11701,0
1704,10166,0
1705,319,1
1705,87,1
1705,11678,0
1705,10683,0
1705,10100,0
1705,11702,0
1705,11703,0
1705,494,0
1705,239,0
1706,154,1
1706,10328,0
1706,10299,0
1706,10071,0
1706,476,0
1706,10332,0
1706,10488,0
1706,9718,0
1706,112,0
1706,10363,0
1707,1030,1
1707,11704,0
1707,1056,0
1707,9792,0
1707,10360,0
1708,112,1
1708,8884,0
1708,11705,0
1708,11706,0
1708,10299,0
1708,476,0
1708,9929,0
1708,10328,0
1708,112,0
1709,112,1
1709,476,0
1709,10261,0
1709,9718,0
1709,112,0
1709,9813,0
1709,10341,0
1710,442,1
1710,11707,0
1710,10892,0
1710,10215,0
1656,112,1
1656,11708,0
1656,10584,0
1656,9792,0
1656,11644,0
1656,441,0
1656,10071,0
1711,1662,1
1711,11709,0
1712,1713,1
1712,10750,0
1712,11710,0
1712,24,0
1712,11711,0
1712,11712,0
1712,10553,0
1712,10241,0
1712,11713,0
1712,11714,0
1712,11715,0
1442,11716,0
1442,11717,0
1442,11712,0
1442,11718,0
1442,10718,0
1442,11719,0
1442,11715,0
1442,11720,0
1442,6859,0
1442,11721,0
1442,1714,1
1715,1716,1
1715,10957,0
1715,10482,0
1715,441,0
1715,11720,0
1715,11716,0
1715,11722,0
1714,267,1
1714,267,0
1714,10959,0
1714,10958,0
1714,11723,0
1714,10718,0
1714,10478,0
1714,11724,0
1714,11725,0
1717,1442,1
1717,11726,0
1717,10718,0
1717,11715,0
1717,11725,0
1717,11718,0
1717,11727,0
1718,1719,1
1718,10959,0
1718,11728,0
1713,1720,1
1713,442,1
1713,11714,0
1713,11712,0
1713,10750,0
1713,10241,0
1713,11713,0
1713,11715,0
1713,11710,0
1713,24,0
1713,11729,0
1721,1722,1
1721,1723,1
1721,11711,0
1721,11716,0
1721,10957,0
1721,11719,0
1721,11720,0
1721,11722,0
1721,11712,0
1721,10482,0
1721,11730,0
1724,1725,1
1724,11717,0
1724,11721,0
1726,1442,1
1726,11731,0
1726,11713,0
1726,11716,0
1726,11719,0
1726,11714,0
1726,11717,0
1727,11721,0
1727,441,0
1727,11732,0
1727,1727,0
1727,11733,0
1727,11712,0
1727,24,0
1727,11734,0
1727,11715,0
1727,9836,0
1727,602,1
1727,1713,1
1727,1728,1
1716,1305,1
1716,11735,0
1716,9843,0
1716,9792,0
1716,10957,0
1716,11716,0
1716,10480,0
1716,11736,0
1716,9973,0
1716,10293,0
1716,1305,0
1716,11724,0
1729,910,1
1729,10483,0
1729,10321,0
1729,11715,0
1729,10264,0
1729,11698,0
1729,10241,0
1729,267,0
1729,24,0
1729,441,0
1729,10509,0
1730,1731,1
1730,11715,0
1730,9929,0
1730,11737,0
1730,11718,0
1732,1733,1
1732,11738,0
1732,11739,0
1732,11740,0
1732,11741,0
1732,11742,0
1732,1056,0
1732,11743,0
1734,445,1
1734,10299,0
1734,441,0
1734,10321,0
1734,476,0
1734,267,0
121,112,1
121,10261,0
121,9929,0
121,9718,0
121,9887,0
121,112,0
121,352,0
121,10160,0
121,267,0
121,9717,0
1735,467,1
1735,467,0
1735,476,0
1735,10360,0
1735,10892,0
1735,24,0
433,464,1
433,10082,0
433,11744,0
433,112,0
433,9718,0
433,476,0
433,10334,0
433,1118,0
433,9862,0
433,9813,0
433,10100,0
1736,6,1
1736,476,0
1736,9943,0
1736,709,0
1736,267,0
1737,11745,0
1737,11746,0
1737,11747,0
1737,5352,0
1737,267,0
1737,476,0
1737,11748,0
1737,10253,0
1737,453,1
1737,437,1
1737,457,1
1737,427,1
1737,1738,1
1737,444,1
1737,434,1
1737,432,1
1737,22,1
1737,424,1
1737,451,1
1737,435,1
1737,459,1
1737,441,1
1737,440,1
1737,454,1
1737,449,1
1737,1739,1
1737,460,1
1737,423,1
1737,428,1
1737,439,1
1737,430,1
1737,456,1
1737,447,1
1740,10269,0
1740,24,0
1740,5244,0
1740,11715,0
1740,11749,0
1740,11734,0
1740,10750,0
1740,11712,0
1740,1714,1
1741,11750,0
1741,476,0
1741,9821,0
1741,634,0
1741,267,0
1741,9718,0
1741,11751,0
1741,129,1
1742,11711,0
1742,11712,0
1742,11752,0
1742,11715,0
1742,11749,0
1742,10750,0
1742,5244,0
1742,1727,1
1743,922,1
1743,10558,0
1743,8959,0
1743,11665,0
1743,11753,0
1743,10783,0
1744,563,1
1744,24,0
1744,10360,0
1744,11698,0
1744,10264,0
1744,11754,0
1744,11755,0
563,10273,0
563,11756,0
563,9705,0
563,441,0
563,10747,0
563,11715,0
563,10375,0
563,11757,0
563,1746,0
563,154,1
735,11711,0
735,24,0
735,441,0
735,10269,0
735,10376,0
735,11715,0
735,10773,0
735,11758,0
735,11731,0
735,563,1
1745,154,1
1745,441,0
1745,11731,0
1745,11717,0
1723,1442,1
1723,10312,0
1723,9738,0
1723,9705,0
1723,9915,0
1723,9718,0
1723,11398,0
1723,11732,0
1746,442,1
1746,10362,0
1746,476,0
1746,9750,0
1672,442,1
1672,441,0
1672,11709,0
1672,476,0
1747,1748,1
1747,11759,0
1747,24,0
1747,441,0
122,442,1
122,122,0
122,11754,0
1749,1750,1
1749,11760,0
1749,11761,0
1749,11762,0
1749,9836,0
1749,9792,0
1749,11763,0
1749,11764,0
1749,11765,0
1749,10791,0
1751,1752,1
1751,1753,1
1751,1754,1
1751,11766,0
1751,11767,0
1751,11765,0
1751,11768,0
1751,11769,0
1751,11770,0
1751,11771,0
1755,1756,1
1755,11771,0
1755,11772,0
1755,11765,0
1755,11770,0
1755,11773,0
1755,11774,0
1755,11775,0
1755,11766,0
1757,690,1
1757,11270,0
1757,9836,0
1757,1079,0
1757,405,0
1757,10567,0
1757,11776,0
1757,11002,0
1758,11494,0
1758,1387,0
1758,1759,1
1760,1438,1
1760,11777,0
1760,11771,0
1760,11778,0
1760,11772,0
1760,11779,0
1761,1151,0
1761,11780,0
1761,11781,0
1761,11782,0
1761,11783,0
1761,11784,0
1761,11785,0
1761,11786,0
1761,11565,0
1761,2470,0
1761,112,1
1762,304,1
1762,9863,0
1762,11787,0
1762,9962,0
1762,11670,0
1762,9717,0
1762,9752,0
1763,1763,1
1763,11788,0
1763,11789,0
1763,11790,0
1763,11791,0
1763,11792,0
1764,1749,0
1764,11793,0
1764,1869,0
1764,11794,0
1764,11795,0
1764,3992,0
1764,883,0
1764,690,0
1764,1749,1
1765,11796,0
1765,11791,0
1765,11797,0
1765,11148,0
1765,1438,0
1765,11798,0
1765,56,1
1766,1150,1
1766,11148,0
1766,11788,0
1766,11791,0
1766,11799,0
1766,11800,0
1763,11792,0
1763,11790,0
1763,11801,0
1763,11788,0
1763,11789,0
1763,11791,0
1763,98,1
1767,1764,1
1767,1999,0
1767,11357,0
1767,11802,0
1759,1217,1
1759,11357,0
1759,11803,0
1759,11791,0
1759,11804,0
1768,11799,0
1768,11788,0
1768,11805,0
1768,1984,0
1768,11791,0
1768,5235,0
1768,1759,1
1769,6,1
1769,11806,0
1769,11807,0
1769,11460,0
1770,1771,1
1770,11808,0
1770,11809,0
1770,11810,0
1772,1074,1
1772,11180,0
1772,9962,0
1772,1079,0
1772,10055,0
1773,98,1
1773,10740,0
1773,11811,0
1773,11812,0
1773,11530,0
1773,530,0
1774,1331,1
1774,11813,0
1774,1812,0
1774,11765,0
1774,11674,0
1774,11080,0
1774,11814,0
1775,1776,1
1775,11815,0
1775,11816,0
1775,11817,0
1775,10189,0
1775,11818,0
1777,1547,1
1777,10671,0
1777,11819,0
1777,11528,0
1777,11546,0
1778,1237,1
1778,11820,0
1778,9752,0
1778,11821,0
1778,9962,0
1778,4156,0
1778,11438,0
1778,9717,0
1778,11822,0
1779,1780,1
1779,1781,1
1779,112,0
1779,11823,0
1779,11820,0
1779,9813,0
1779,11822,0
1779,4156,0
1779,11824,0
547,576,1
547,1782,1
547,11765,0
547,11825,0
547,11070,0
547,11826,0
547,10374,0
1783,1064,1
1783,11827,0
1783,11828,0
1783,11829,0
1783,11830,0
1784,310,1
1784,145,0
1784,10036,0
1784,10919,0
1784,9719,0
1784,11003,0
1785,1070,1
1785,11831,0
1785,11827,0
1785,11832,0
1785,9748,0
1785,10951,0
1785,11488,0
1786,11806,0
1786,10581,0
1786,1804,0
1786,11794,0
1786,10154,0
1786,11833,0
1786,91,0
1786,9707,0
1786,11765,0
1786,9758,0
1786,150,1
56,10154,0
56,11460,0
56,11834,0
56,11835,0
56,11797,0
56,11836,0
56,11237,0
56,8884,0
56,11837,0
56,112,0
56,318,1
56,1787,1
56,1788,1
56,1789,1
1790,1129,1
1790,9858,0
1790,11838,0
1790,11422,0
1790,11425,0
1790,1305,0
1790,11420,0
1790,11510,0
1438,1791,1
1438,1792,1
1438,1759,1
1438,56,1
1438,11839,0
1438,11822,0
1438,11840,0
1793,11841,0
1793,11842,0
1793,11843,0
1793,11844,0
1793,11845,0
1793,11834,0
1793,11846,0
1793,11761,0
1793,411,1
1794,56,1
1794,10927,0
1794,11847,0
1794,10185,0
1795,11848,0
1795,11849,0
1795,11805,0
1795,11850,0
1795,11851,0
1795,11798,0
1795,10307,0
1795,1791,1
1795,1150,1
1795,1174,1
1795,1796,1
1795,1797,1
1795,1795,1
1798,1797,1
1798,511,1
1798,1768,1
1798,1759,1
1798,1438,0
1798,11437,0
1798,11562,0
1798,9822,0
1792,1799,1
1792,11805,0
1792,11850,0
1792,1438,0
1702,11241,0
1702,11852,0
1702,10569,0
1702,5268,0
1702,1755,0
1702,11853,0
1702,11854,0
1702,11855,0
1702,1498,1
1702,479,1
1702,38,1
1800,1505,1
1800,11417,0
1800,11856,0
1801,11857,0
1801,112,0
1801,9813,0
1801,9862,0
1801,11858,0
1801,10358,0
1801,1984,0
1801,1675,0
1801,11859,0
1801,11860,0
1801,727,1
1802,11141,0
1802,11357,0
1802,226,0
1802,1911,0
1802,8228,0
1802,690,0
1802,2367,0
1802,10056,0
1802,11861,0
1802,1497,1
25,25,1
25,9880,0
25,11862,0
25,11437,0
25,9738,0
1791,1416,1
1791,11863,0
1791,11864,0
1803,1079,1
1803,11460,0
1803,11865,0
1803,11771,0
1804,56,1
1804,1804,0
1804,11866,0
1804,11867,0
1804,11794,0
1805,1708,1
1805,11868,0
1805,11869,0
1805,10223,0
1805,10307,0
1805,709,0
1805,11373,0
1805,4194,0
1805,11870,0
1805,10992,0
1805,476,0
1805,11871,0
1806,1807,1
1806,10380,0
1806,11872,0
1806,11873,0
1806,3967,0
1806,10056,0
1806,10678,0
1806,11874,0
1806,1901,0
1806,9976,0
1806,11875,0
1806,9746,0
1808,1786,1
1808,11876,0
1808,11877,0
1808,11349,0
1808,11878,0
1809,1810,1
1809,11879,0
1809,11796,0
1809,1984,0
1809,11805,0
1811,1812,1
1811,1079,0
1811,1812,0
1811,11775,0
1813,487,1
1813,9863,0
1813,1079,0
1813,11004,0
1813,1387,0
1813,9717,0
1813,9962,0
1814,6,1
1814,11806,0
1814,11880,0
1814,9962,0
1814,11486,0
1815,304,1
1815,9962,0
1815,1387,0
1816,1796,1
1816,11851,0
1816,11790,0
1816,11805,0
1798,1438,1
1798,1438,0
1798,11437,0
1798,11562,0
1798,5235,0
1817,1079,1
1817,9963,0
1817,1387,0
1817,1079,0
1817,10567,0
1817,11881,0
1818,1331,1
1818,11775,0
1818,11876,0
1818,10308,0
1818,11438,0
1818,9822,0
1819,688,1
1819,11882,0
1819,1387,0
1819,10153,0
1819,1869,0
1819,10312,0
1819,10567,0
1819,11437,0
1129,9962,0
1129,11883,0
1129,11438,0
1129,10567,0
1129,11884,0
1129,1305,0
1129,11493,0
1129,11437,0
1129,11885,0
1129,1820,1
1129,1440,1
1129,1447,1
1821,1822,1
1821,11879,0
1821,11779,0
1821,11886,0
1821,11887,0
1823,56,1
1823,11888,0
1823,11765,0
1823,11889,0
1823,11890,0
1824,11891,0
1824,11892,0
1824,9987,0
1824,11842,0
1824,11843,0
1824,98,1
1825,1217,1
1825,1822,0
1825,9936,0
1825,883,0
1825,9738,0
1825,9807,0
1825,9863,0
1825,11438,0
1825,10178,0
1825,10567,0
1826,6,1
1826,11775,0
1826,10567,0
1826,11876,0
1827,6,1
1827,11893,0
1827,11460,0
1827,1822,0
1828,1829,1
1828,11894,0
1828,11895,0
1828,10003,0
1828,10567,0
1828,11437,0
1830,6,1
1830,10567,0
1830,9866,0
1830,10390,0
1830,9858,0
1831,1822,1
1831,10293,0
1831,9962,0
1831,11833,0
1831,1822,0
1831,9973,0
1831,11357,0
1831,9866,0
1831,9738,0
1831,11306,0
1795,98,1
1795,1675,0
1795,9929,0
1795,10567,0
1795,10307,0
1832,1833,1
1832,11843,0
1832,11841,0
1832,11842,0
1832,11845,0
1834,1835,1
1834,10989,0
1834,11896,0
1834,11897,0
1834,11839,0
1834,11898,0
1834,11899,0
1834,2057,0
1834,11900,0
1836,11901,0
1836,1759,1
1836,1438,1
1836,112,1
1836,1462,1
1836,511,1
1836,1805,1
1792,11851,0
1792,11902,0
1792,11903,0
1792,11805,0
1792,11886,0
1792,411,1
1792,96,1
1792,49,1
1792,1487,1
1792,1837,1
1792,1150,1
1462,1387,0
1462,10153,0
1462,11904,0
1462,883,0
1462,11438,0
1462,10301,0
1462,11905,0
1462,11906,0
1462,11907,0
1462,1331,1
1821,1463,1
1821,9822,0
1821,11886,0
1821,11805,0
1838,1839,1
1838,11859,0
1838,11908,0
1838,4156,0
1838,9836,0
1840,98,1
1840,11761,0
1840,9936,0
1840,11909,0
1841,1217,1
1841,11841,0
1841,11842,0
1841,11845,0
1841,11910,0
1842,1782,1
1842,9929,0
1842,11875,0
1842,9707,0
1842,11911,0
1842,11912,0
1842,1984,0
1842,11913,0
1843,1844,1
1843,11914,0
1843,10566,0
1843,11915,0
1845,318,1
1845,11175,0
1845,1880,0
1845,5216,0
1845,11526,0
1845,11007,0
1846,1074,1
1846,11537,0
1846,4156,0
1846,11180,0
1846,5216,0
1107,9962,0
1107,10743,0
1107,10390,0
1107,10086,0
1107,41,1
1847,1848,1
1847,10656,0
1847,11911,0
1847,11916,0
1847,9746,0
1847,11917,0
1847,11918,0
1847,9962,0
1847,11919,0
1847,10068,0
1847,10581,0
1847,1848,0
1849,11891,0
1849,9987,0
1849,11892,0
1849,11920,0
1849,11921,0
1849,11922,0
1849,11902,0
1849,11923,0
1849,1759,1
1835,1759,1
1835,5235,0
1835,9987,0
1835,11920,0
1835,11892,0
1835,11924,0
1463,304,1
1463,11468,0
1463,11925,0
1463,1387,0
1463,11926,0
1463,10154,0
1463,11927,0
1463,11928,0
1463,11843,0
1850,88,1
1850,11889,0
1850,11890,0
1850,11923,0
1850,11769,0
1850,11929,0
1851,9719,0
1851,11930,0
1851,11931,0
1851,11932,0
1851,1586,0
1851,9746,0
1851,1901,0
1851,10307,0
1851,11809,0
1851,9866,0
1851,1852,1
1853,1854,1
1853,11933,0
1853,11234,0
1853,11934,0
1853,11935,0
1853,1854,0
1855,1856,1
1855,11911,0
1855,11918,0
1855,11936,0
1855,10581,0
1855,11937,0
1833,1857,1
1833,11892,0
1833,5235,0
1833,11920,0
1833,10989,0
1833,2000,0
1833,9987,0
1858,1471,1
1858,1822,0
1858,11938,0
1858,11357,0
1858,11939,0
1425,1426,1
1425,11805,0
1425,9858,0
1425,10567,0
1425,11816,0
1859,11842,0
1859,11940,0
1859,11924,0
1859,11941,0
1859,1759,1
1860,1331,1
1860,11357,0
1860,602,0
1860,11882,0
1860,11438,0
1860,10567,0
1861,9776,0
1861,10671,0
1861,11942,0
1861,11118,0
1861,9822,0
1861,9836,0
1861,11173,0
1861,11943,0
1861,11944,0
1861,10486,0
1861,304,1
1862,11460,0
1862,11488,0
1862,11915,0
1862,11945,0
1862,11807,0
1862,883,0
1862,1387,0
1862,547,1
1863,1771,1
1863,10993,0
1863,4156,0
1863,11946,0
1864,1079,1
1864,11814,0
1864,11947,0
1865,709,1
1865,8632,0
1865,8581,0
1865,10498,0
1865,3885,0
1865,10153,0
1865,11004,0
1865,1079,0
1865,9822,0
1865,9719,0
1866,1820,1
1866,11948,0
1866,11814,0
1866,11949,0
1866,11455,0
1866,9707,0
1866,11014,0
1866,9944,0
1866,11950,0
1866,11855,0
1866,11951,0
1866,11947,0
1867,151,1
1867,318,1
1867,1068,1
1867,87,1
1867,195,1
1867,11220,0
1867,8632,0
1867,10223,0
1867,10728,0
1867,9719,0
1867,441,0
1867,972,0
1867,10773,0
1867,10992,0
1867,476,0
1144,1079,0
1144,2380,0
1144,8959,0
1144,1911,0
1144,11952,0
1144,11953,0
1144,9718,0
1144,11556,0
1144,1118,0
1144,1040,1
1144,1606,1
1144,1263,1
1144,1605,1
1144,1868,1
1144,765,1
1144,1118,1
1144,1869,1
1870,10742,0
1870,11437,0
1870,143,0
1870,11833,0
1870,9807,0
1870,10002,0
1870,10307,0
1870,9962,0
1870,9915,0
1870,10154,0
1870,1129,1
1871,11954,0
1871,95,0
1871,11955,0
1871,349,0
1871,9887,0
1871,883,0
1871,10567,0
1871,10640,0
1871,11956,0
1871,690,0
1871,1232,1
1871,1786,1
1871,18,1
1871,724,1
1166,12,1
1166,11957,0
1166,9707,0
1166,11958,0
1166,10728,0
1166,11959,0
1166,1387,0
1166,11831,0
1166,10996,0
1166,765,0
1166,9719,0
1166,9792,0
1872,10740,0
1872,10758,0
1872,1869,0
1872,11960,0
1872,10307,0
1872,11961,0
1872,11844,0
1872,1873,1
1874,1792,1
1874,11460,0
1874,11515,0
1874,11013,0
1874,11962,0
1874,11840,0
1875,644,1
1875,10791,0
1875,9752,0
1875,9717,0
1875,9705,0
1875,9863,0
1875,11963,0
1876,1144,1
1876,11556,0
1876,11964,0
1876,11953,0
1876,10948,0
1876,9822,0
1876,4937,0
1876,11881,0
1876,8581,0
1876,10993,0
1876,11965,0
1877,11761,0
1877,11845,0
1877,9987,0
1877,11892,0
1877,511,1
1878,1879,1
1878,10136,0
1878,1880,0
1878,5372,0
1878,11966,0
1878,1879,0
1878,11967,0
1878,11968,0
1878,11969,0
1878,10919,0
1878,11970,0
1880,18,1
1880,11971,0
1880,11972,0
1880,9851,0
1880,10140,0
1880,10033,0
1880,10043,0
1880,3118,0
1880,10498,0
1880,11863,0
1880,9792,0
1881,1882,1
1881,11973,0
1881,11974,0
1881,10307,0
1881,11975,0
1881,1918,0
1881,11792,0
1881,11976,0
1881,9936,0
1881,11977,0
1881,11978,0
1883,476,0
1883,267,0
1883,11931,0
1883,93,0
1883,11979,0
1883,11528,0
1883,10966,0
1883,10947,0
1883,9803,0
1883,317,1
1883,547,1
1883,149,1
1883,672,1
1883,967,1
1883,3,1
1883,1040,1
1883,134,1
1883,112,1
1883,74,1
1883,38,1
1884,11980,0
1884,11865,0
1884,11981,0
1884,11982,0
1884,11859,0
1884,1759,1
1884,1885,1
1884,1886,1
1884,304,1
1884,1756,1
1884,1884,1
1887,1812,1
1887,11876,0
1887,1812,0
1887,11981,0
1888,1331,1
1888,11865,0
1888,11983,0
1888,11765,0
1889,331,1
1889,11865,0
1889,11980,0
1889,11859,0
1889,11982,0
1889,11984,0
1890,474,1
1890,38,1
1890,195,1
1890,4062,0
1890,10948,0
1890,1387,0
1890,10136,0
1891,9863,0
1891,11985,0
1891,1387,0
1891,11674,0
1891,690,0
1891,11986,0
1891,9705,0
1891,1263,1
1892,56,1
1892,219,0
1892,9943,0
1892,10817,0
1892,883,0
1892,494,0
1892,10175,0
1892,476,0
1892,10567,0
1892,11987,0
1893,1894,1
1893,9717,0
1893,10760,0
1893,11438,0
1893,9752,0
1895,11988,0
1895,7101,0
1895,476,0
1895,11813,0
1895,9905,0
1895,11348,0
1895,11989,0
1895,1079,1
1896,195,1
1896,9719,0
1896,10996,0
1896,11958,0
1896,10728,0
1896,9829,0
1896,765,0
1896,1387,0
1896,11957,0
1896,10995,0
1889,11830,0
1889,11865,0
1889,11990,0
1889,11530,0
1889,9776,0
1889,11982,0
1889,11859,0
1889,11991,0
1889,411,1
1897,11839,0
1898,1899,1
1898,11940,0
1898,4156,0
1898,11892,0
1900,1901,1
1900,9976,0
1900,10815,0
1900,1901,0
1900,11992,0
1900,11993,0
1900,11994,0
1675,56,1
1675,11894,0
1675,11995,0
1675,11869,0
1675,11996,0
1675,11907,0
1894,11488,0
1894,9717,0
1894,9822,0
1894,9821,0
1894,11997,0
1894,11883,0
1894,9836,0
1894,9863,0
1894,10312,0
1894,1387,1
1902,1861,1
1902,4109,0
1902,11943,0
1902,11998,0
1902,11118,0
1902,11069,0
1902,9708,0
1903,1387,1
1903,1121,0
1903,11824,0
1903,11011,0
1903,10003,0
1904,1223,1
1904,1905,1
1904,1190,1
1904,1199,1
1904,1471,1
1904,11417,0
1904,1749,0
1904,1812,0
1906,1185,1
1906,11438,0
1906,11371,0
1906,1387,0
1907,1908,1
1907,1909,1
1907,10569,0
1907,226,0
1907,11999,0
1907,9705,0
1907,12000,0
1907,12001,0
1907,12002,0
1907,12003,0
1910,690,0
1910,11564,0
1910,93,0
1910,2428,0
1910,9718,0
1910,9976,0
1910,445,1
1910,1118,1
1910,1911,1
1912,765,1
1912,9949,0
1912,12004,0
1912,765,0
1912,12005,0
1912,12006,0
1913,1914,1
1913,310,1
1913,10552,0
1913,10277,0
1915,1916,1
1915,10173,0
1915,12007,0
1915,9976,0
1915,12008,0
1915,11875,0
511,11907,0
511,1387,0
511,12009,0
511,11941,0
511,12010,0
511,1387,1
511,182,1
1917,12011,0
1917,12012,0
1917,12013,0
1917,12014,0
1917,12015,0
1917,12016,0
1917,11973,0
1917,12017,0
1917,1918,1
1919,1387,1
1919,11800,0
1919,12018,0
1919,12019,0
1919,11151,0
1919,12020,0
1920,1796,1
1920,11887,0
1920,11879,0
1920,11886,0
1921,1836,1
1921,12021,0
1921,12022,0
1921,12023,0
1921,12024,0
1922,1768,1
1922,11791,0
1923,12025,0
1923,11789,0
1923,11148,0
1923,11798,0
1923,11791,0
1923,1924,1
1925,1387,1
1925,11805,0
1925,12026,0
1925,11886,0
1471,56,1
1471,10390,0
1471,12027,0
1471,1804,0
1471,10567,0
1471,9949,0
1926,119,1
1926,12028,0
1926,10567,0
1926,11148,0
1926,11812,0
1926,11893,0
1927,1926,1
1927,12029,0
1927,12030,0
1927,12028,0
1322,349,1
1322,11851,0
1322,11546,0
1322,12006,0
1322,11546,0
1322,12031,0
1322,9716,0
1928,11788,0
1928,11148,0
1928,11791,0
1928,11800,0
1928,511,1
1921,1929,1
1921,12032,0
1921,12024,0
1921,12033,0
1921,12022,0
1921,12021,0
1930,304,1
1930,9973,0
1930,9705,0
1931,411,1
1931,9929,0
1931,49,0
1931,11031,0
1932,1040,1
1932,1079,0
1932,4156,0
1932,11007,0
1932,11178,0
1932,9822,0
1933,883,1
1933,10124,0
1934,98,1
1934,9719,0
1934,11488,0
1934,1387,0
1934,1040,0
1934,547,0
1934,10301,0
1934,10486,0
1935,1438,1
1935,12012,0
1935,12013,0
1935,12016,0
1935,1918,0
1935,12015,0
1935,11973,0
1935,12017,0
1935,12034,0
1935,5822,0
1936,1937,1
1936,11234,0
1936,12035,0
1936,12036,0
1938,1803,1
1938,11398,0
1938,1387,0
1939,12037,0
1939,9712,0
1939,10033,0
1939,10146,0
1939,12038,0
1939,8091,0
1939,1869,0
1939,883,0
1939,9888,0
1939,1111,1
1940,1941,1
1942,690,1
1942,3967,0
1942,11103,0
1942,12039,0
1942,12040,0
1943,3,1
1943,8581,0
1943,10485,0
1943,12041,0
1943,11951,0
1943,11855,0
1943,883,0
1943,12042,0
1944,1828,1
1944,11460,0
1945,5268,0
1945,1812,0
1945,10569,0
1945,11855,0
1945,2106,0
1945,1869,0
1945,4722,0
1945,1498,1
1946,1544,1
1946,11180,0
1946,1544,0
1946,10221,0
1946,12043,0
1947,12044,0
1947,12021,0
1947,12032,0
1947,12022,0
1947,1759,1
1948,547,1
1948,1949,1
1948,9822,0
1948,1387,0
1948,11944,0
1948,11488,0
1948,11811,0
1948,9776,0
1948,10139,0
1948,12045,0
1948,12046,0
1948,11976,0
1950,304,1
1950,10567,0
1950,12047,0
1950,9717,0
1950,9758,0
1950,12048,0
1950,11075,0
1950,9752,0
1950,11438,0
1950,11437,0
1950,883,0
688,1045,1
688,10128,0
688,10581,0
1951,1387,1
1951,1387,0
1951,11148,0
1952,1953,1
1952,12049,0
1952,12050,0
1952,9705,0
1952,2000,0
1954,1931,1
1954,12051,0
1954,12052,0
1954,10232,0
1955,511,1
1955,1145,0
1955,1387,0
1955,10470,0
1956,1957,1
1956,1866,1
1956,11417,0
1956,12053,0
1956,9822,0
1956,9836,0
1956,12054,0
1958,445,1
1958,2353,0
1958,12055,0
1959,966,1
1959,11947,0
1959,5268,0
1959,10390,0
1959,494,0
1959,9915,0
1960,688,1
1960,11526,0
1961,1530,1
1961,11948,0
1961,11527,0
1961,5268,0
1962,1963,1
1962,11148,0
1962,11805,0
1962,10223,0
1964,1448,1
1964,11819,0
1964,12056,0
1964,11526,0
1964,12057,0
1965,1331,1
1965,11765,0
1965,11888,0
1965,11767,0
1965,11771,0
1965,12058,0
1965,11766,0
1965,11889,0
1966,6,1
1966,9863,0
1966,9866,0
1966,9752,0
1966,9915,0
1966,9758,0
1966,9717,0
1966,1387,0
1966,9836,0
1966,1237,0
1967,571,1
1967,12023,0
1967,12059,0
1968,141,1
1968,1079,0
1968,9706,0
1968,9753,0
1968,169,0
1968,602,0
1968,12060,0
1969,1145,1
1969,11529,0
1969,5247,0
1970,1531,1
1970,4156,0
1970,11844,0
1970,10566,0
1970,9851,0
1970,10154,0
1970,10584,0
1970,883,0
1970,10485,0
1970,10033,0
1970,12061,0
1971,547,1
1971,10566,0
1971,9842,0
1971,9971,0
1971,10771,0
1971,634,0
1971,9851,0
1972,1677,1
1972,1869,0
1972,12062,0
1972,12063,0
1972,12064,0
1972,11948,0
1973,688,1
1973,12041,0
1973,1675,0
1973,12065,0
1967,304,1
1967,12066,0
1967,11899,0
1974,688,1
1974,1880,0
1974,11526,0
1974,10221,0
1975,1976,1
1975,12059,0
1975,11805,0
1975,1438,0
1976,1866,1
1976,12067,0
1976,10581,0
1976,12068,0
1976,11849,0
1977,835,1
1977,12069,0
1977,11764,0
1977,9836,0
1978,260,1
1978,221,0
1978,10916,0
1978,883,0
1978,11421,0
1978,5369,0
1978,10556,0
1979,724,1
1979,10185,0
1979,12070,0
1979,12071,0
1979,12072,0
1979,1812,0
1979,12073,0
1979,10238,0
1979,11769,0
1980,1981,1
1980,10185,0
1980,12074,0
1980,12075,0
1980,10301,0
1980,1387,0
1982,56,1
1982,12076,0
1982,11460,0
1982,11962,0
1982,12077,0
1983,1984,1
1983,11031,0
1983,12078,0
1983,10307,0
1983,11460,0
